Price,Close,High,Low,Open,Volume,SMA_10,SMA_20,RSI,MACD,Signal,Return,Lag_1,Lag_5,Lag_21,Target
2021-04-26,874.6377563476562,885.5377655993291,862.7448293401166,866.5812978436229,20846778,868.966650390625,887.469515991211,34.43860679327567,-17.343149186583787,-15.858788408720589,0.017591181579197812,-0.0010752262564605042,-0.006274829142393634,-0.009414050245420413,0.02621467523001475
2021-04-27,897.5661010742188,901.4250736005504,874.8183510247649,875.6081964100579,19992524,869.2645385742187,886.145947265625,49.32236459007569,-14.288477727073086,-15.54472627239109,0.02621467523001475,0.017591181579197812,-0.015733984791227895,0.012170342436485404,0.004349599132256188
2021-04-28,901.4701538085938,906.2995399608012,893.729645559396,901.7184130880825,17122437,873.1528625488281,886.277963256836,52.227496102519034,-11.420950550901466,-14.719971128093167,0.004349599132256188,0.02621467523001475,-0.0002893460906349121,-0.019257481293607936,0.013393174818125742
2021-04-29,913.543701171875,922.7737059327087,905.9837012820783,913.0246189844161,17412606,877.3165161132813,886.941439819336,53.533353317301085,-8.08102718388534,-13.392182339251603,0.013393174818125742,0.004349599132256188,0.0027614977940666474,-0.027279890986648736,-0.014599432102889609
2021-04-30,900.2064819335938,918.9372550182458,897.0696639164535,906.5253048610995,19828769,879.5822692871094,886.156103515625,48.341248100559234,-6.436124346298129,-12.00097074066091,-0.014599432102889609,0.013393174818125742,-0.0010752262564605042,0.0016069069838253736,-0.017773971262967758
2021-05-03,884.2062377929688,893.2105461727255,877.0073157472597,887.3430555100857,23640186,880.7986450195312,885.1620147705078,46.60964851430676,-6.350409412440058,-10.870858475016739,-0.017773971262967758,-0.014599432102889609,0.017591181579197812,0.017371417073195117,-0.021668777203578293
2021-05-04,865.0465698242188,888.1554533667976,862.5190888499852,880.1214997433957,21849830,881.4711242675781,882.7868072509766,50.876849425769045,-7.739291061056292,-10.24454499222465,-0.021668777203578293,-0.017773971262967758,0.02621467523001475,-0.012910825184212382,0.0018263699026657143
2021-05-05,866.62646484375,874.9311830141904,861.1877417678091,868.0933376376232,12393609,882.3264282226562,881.1506866455078,48.007507628533595,-8.613217638202514,-9.918279521420224,0.0018263699026657143,-0.021668777203578293,0.004349599132256188,0.00936049079370238,0.0056767441323244405
2021-05-06,871.5460815429688,873.351467984722,860.5332540943049,867.4162861727356,14624666,883.4367370605469,879.9478485107422,47.72261105834178,-8.807313565792924,-9.696086330294765,0.0056767441323244405,0.0018263699026657143,0.013393174818125742,-0.014466969308413513,0.0003884614008238252
2021-05-07,871.8846435546875,882.6717759114722,869.2894115930914,874.5926935213764,12288548,884.6734191894532,878.3433227539062,49.937675393396965,-8.832006983160795,-9.523270460867971,0.0003884614008238252,0.0056767441323244405,-0.014599432102889609,-0.004165272021614985,-0.0028730220977898346
2021-05-10,869.3796997070312,878.6773959888417,867.0101633558089,875.1569368648484,13941237,884.1476135253906,876.5571319580079,54.790748986044996,-8.950528605889758,-9.40872208987233,-0.0028730220977898346,0.0003884614008238252,-0.017773971262967758,0.009348244600814848,0.00360820692791175
2021-05-11,872.5166015625,874.9538287863412,862.0679225288771,864.3247006246831,13478264,881.6426635742188,875.4536010742188,56.10459041920061,-8.691149916071481,-9.26520765511216,0.00360820692791175,-0.0028730220977898346,-0.021668777203578293,0.0012482167488176987,-0.01034604911036574
2021-05-12,863.489501953125,872.4035558387152,860.7137615341056,871.1398152651564,13177961,877.8445983886719,875.49873046875,51.21904041780599,-9.108999060510769,-9.233965936191883,-0.01034604911036574,0.00360820692791175,0.0018263699026657143,-0.011618888011341921,0.012623298169304853
2021-05-14,874.3895874023438,876.5108642766377,860.2625054108522,870.2146050700743,13291616,873.9291870117188,875.6228515625,55.5109139885873,-8.463045003247544,-9.079781749603015,0.012623298169304853,-0.01034604911036574,0.0056767441323244405,-0.03577102879138905,0.011898018420914314
2021-05-17,884.7930908203125,886.1922131252846,871.2752855358857,874.3895996285223,11873078,872.3878479003906,875.98505859375,53.89948819290707,-7.030601580274606,-8.669945715737335,0.011898018420914314,0.012623298169304853,0.0003884614008238252,0.010804999835840823,0.014079102125003073
2021-05-18,897.2501831054688,903.8623926091062,890.2768962963072,894.1133650520243,12064918,873.6922424316406,877.2454437255859,49.86808436891521,-4.834467871946799,-7.902850146979228,0.014079102125003073,0.011898018420914314,-0.0028730220977898346,0.006470625418655063,0.004577584766063403
2021-05-19,901.357421875,910.1135316770341,890.0512670062741,893.661980396703,16317002,877.3233276367188,879.3972259521485,49.95300706446047,-2.7311136644688077,-6.868502850477144,0.004577584766063403,0.014079102125003073,0.00360820692791175,-0.006274829142393634,-0.005833622249428516
2021-05-20,896.0992431640625,907.6085298258828,894.1133478678807,901.7410386469029,11422532,880.27060546875,881.2985168457031,42.29010005794362,-1.471518627978753,-5.789106005977467,-0.005833622249428516,0.004577584766063403,-0.01034604911036574,-0.015733984791227895,0.008637970151937457
2021-05-21,903.8397216796875,907.0216665569667,896.3699768469676,899.078026470791,10785605,883.4999694824219,883.4683532714844,51.689352371881725,0.14958709277414073,-4.601367386227145,0.008637970151937457,-0.005833622249428516,0.012623298169304853,-0.0002893460906349121,-0.008439201513184003
2021-05-24,896.2120361328125,907.1120455871035,894.5646545808229,906.2995769189343,8551760,885.9327087402344,885.3030639648438,56.05369269622498,0.8095031313024492,-3.5191932827212264,-0.008439201513184003,0.008637970151937457,0.011898018420914314,0.0027614977940666474,-0.01133132900258782
2021-05-25,886.0567626953125,901.3347663974367,884.6350172082499,901.0639435208391,14780102,887.6004150390625,885.8740142822265,61.65206059067445,0.5071989769436414,-2.7139148307882532,-0.01133132900258782,-0.008439201513184003,0.014079102125003073,-0.0010752262564605042,0.0035148762629368946
2021-05-26,889.171142578125,893.4363796423949,887.0273019371077,891.4052973188182,7480204,889.265869140625,885.4542663574218,62.29382812364788,0.5130115078903827,-2.068529563052526,0.0035148762629368946,-0.01133132900258782,0.004577584766063403,0.017591181579197812,0.003070939540834816
2021-05-27,891.9017333984375,899.5294239766795,885.6506014850115,889.283937975624,26819294,892.1070922851562,884.9758453369141,61.37161663146711,0.7295441088804182,-1.5089148286659375,0.003070939540834816,0.0035148762629368946,-0.005833622249428516,0.02621467523001475,0.06006781123386862
2021-05-28,945.476318359375,950.0800090423911,898.1754320907405,898.1754320907405,56469931,899.2157653808594,886.572476196289,75.77857881998786,5.164634330370518,-0.17420499685864654,0.06006781123386862,0.003070939540834816,0.008637970151937457,0.004349599132256188,0.031267889784595715
2021-05-31,975.0393676757812,989.2115769657272,941.0757172389948,948.7259715836556,59124142,908.2403930664062,890.3141204833985,81.1136832570077,10.93886981312744,2.0484099651385708,0.031267889784595715,0.06006781123386862,-0.008439201513184003,0.013393174818125742,0.003980959052071631
2021-06-01,978.9209594726562,993.860450495012,968.8107952002592,977.6120318921522,28013832,916.407470703125,895.0498565673828,81.19615295004797,15.647826647367083,4.768293301584274,0.003980959052071631,0.031267889784595715,-0.01133132900258782,-0.014599432102889609,0.014915291139691922
2021-06-02,993.5218505859375,997.2454412183025,973.5498427606852,973.5498427606852,24630162,925.6239135742187,901.4736206054688,86.9169651168513,20.323600932262593,7.879354827719938,0.014915291139691922,0.003980959052071631,0.0035148762629368946,-0.017773971262967758,0.00381604168901295
2021-06-03,997.3131713867188,1015.5249208069228,991.1974809457165,1002.4358843892015,23974257,935.7453063964844,908.0079559326172,86.36666339231027,24.057790411006295,11.11504194437721,0.00381604168901295,0.014915291139691922,0.003070939540834816,-0.021668777203578293,-0.008666412606772589
2021-06-04,988.6700439453125,1000.382403586374,985.8491162192327,999.6376853522006,14468646,944.2283386230469,913.8641540527344,81.05523420250717,26.019794333089294,14.095992422119629,-0.008666412606772589,0.00381604168901295,0.06006781123386862,0.0018263699026657143,0.016845336907355568
2021-06-07,1005.3245239257812,1011.9141694726093,986.1875471509084,993.8604245557929,16336573,955.1395874023438,920.5361480712891,81.5190535864318,28.58901752594852,16.994597442885407,0.016845336907355568,-0.008666412606772589,0.031267889784595715,0.0056767441323244405,-0.005746502220810745
2021-06-08,999.5474243164062,1005.2117836404444,992.1228056254331,1004.9635840254113,9674735,966.4886535644531,927.0445343017578,78.36013311807477,29.81528965948121,19.55873588620457,-0.005746502220810745,0.016845336907355568,0.003980959052071631,0.0003884614008238252,-0.017881322632282592
2021-06-09,981.6741943359375,1002.4359908160228,973.9787526775382,1001.5333273703063,11409161,975.7389587402344,932.5024139404297,73.03773557623423,29.010484071533938,21.449085523270444,-0.017881322632282592,-0.005746502220810745,0.014915291139691922,-0.0028730220977898346,0.0036781223284370057
2021-06-10,985.284912109375,1006.4980988117626,982.8250618353879,989.9788572705107,14155653,985.0772766113281,938.5921844482422,72.42458076524669,28.337369042145383,22.826742227045433,0.0036781223284370057,-0.017881322632282592,0.00381604168901295,0.00360820692791175,0.017345635619059552
2021-06-11,1002.3753051757812,1009.1011952964063,987.4063735342977,988.6745798453265,13762778,990.7671752929688,944.9914703369141,77.78259798699119,28.850402935618263,24.03147436876,0.017345635619059552,0.0036781223284370057,-0.008666412606772589,-0.01034604911036574,0.014345989814111615
2021-06-14,1016.75537109375,1022.8018129970553,994.1773836624807,1003.2131430271446,20332436,994.9387756347656,951.5895843505859,83.46346589122622,30.070700812158634,25.23931965743973,0.014345989814111615,0.017345635619059552,0.016845336907355568,0.012623298169304853,0.002271990548980307
2021-06-15,1019.0654296875,1030.3430744105387,1014.6721115736523,1024.047566478528,15174215,998.95322265625,957.6803466796875,83.39507528919965,30.86836677633221,26.365129081218225,0.002271990548980307,0.014345989814111615,-0.005746502220810745,0.011898018420914314,-0.01706682555152117
2021-06-16,1001.6732177734375,1017.7291568032897,999.0689384128791,1016.7554197633551,10797349,999.768359375,962.6961364746094,76.24318711631018,29.754129566784286,27.04292917833144,-0.01706682555152117,0.002271990548980307,-0.017881322632282592,0.014079102125003073,0.0018312255117078902
2021-06-17,1003.5075073242188,1012.2714997953356,987.315715260484,996.4193416411849,15745975,1000.38779296875,968.0665496826172,68.43400805697661,28.688398388804444,27.37202302042604,0.0018312255117078902,-0.01706682555152117,0.0036781223284370057,0.004577584766063403,0.004513405038613749
2021-06-18,1008.0367431640625,1012.2715649781592,989.331239663787,1007.9688163777718,29369026,1002.324462890625,973.276400756836,62.46418985497957,27.887797066912412,27.475177829723314,0.004513405038613749,0.0018312255117078902,0.017345635619059552,-0.005833622249428516,0.005211836949554627
2021-06-21,1013.2904663085938,1017.9328482894455,996.4872742197637,998.0045452008349,12186448,1003.1210571289063,979.130322265625,62.849293312827164,27.36183608759302,27.452509481297255,0.005211836949554627,0.004513405038613749,0.014345989814111615,0.008637970151937457,-0.005140060226177301
2021-06-22,1008.0820922851562,1024.047523693767,1005.1834033496904,1020.877007795391,12871913,1003.9745239257812,985.2315887451172,55.85461902702714,26.222459773292712,27.20649953969635,-0.005140060226177301,0.005211836949554627,0.002271990548980307,-0.008439201513184003,-0.00916548667910233
2021-06-23,998.842529296875,1019.3370107371757,997.1893446925246,1019.0653035968686,16653951,1005.691357421875,990.7151580810547,50.589136489595774,24.2938954166043,26.623978715077943,-0.00916548667910233,-0.005140060226177301,-0.01706682555152117,-0.01133132900258782,-0.02351103902246232
2021-06-24,975.3587036132812,1003.0319792586279,969.2443347205035,999.5218896905816,91461975,1004.6987365722656,994.8880065917969,45.39837121165766,20.632704821457992,25.425723936353954,-0.02351103902246232,-0.00916548667910233,0.0018312255117078902,0.0035148762629368946,-0.02277688928671262
2021-06-25,953.14306640625,975.3587188779936,942.5674531142881,975.3587188779936,55355022,999.7755126953125,995.2713439941406,32.62915958747604,15.756932528728953,23.491965654828956,-0.02277688928671262,-0.02351103902246232,0.004513405038613749,0.003070939540834816,-0.008767123778903763
2021-06-28,944.7867431640625,963.129909816626,942.5221576464701,961.0918068108575,20277042,992.5786499023437,993.7587127685547,32.07830741689635,11.090715544692785,21.01171563280172,-0.008767123778903763,-0.02277688928671262,0.005211836949554627,0.06006781123386862,0.000862954124924542
2021-06-29,945.60205078125,955.2039275943256,943.9262837366043,946.3720075153033,27144063,985.2323120117187,992.0927673339844,36.710795671226165,7.3734964007969666,18.28407178640077,0.000862954124924542,-0.008767123778903763,-0.005140060226177301,0.031267889784595715,0.010944607359419267
2021-06-30,955.9512939453125,961.3862759041562,947.0740888590092,949.4292437144969,19762858,980.6601196289063,990.2142395019531,39.70448613474686,5.202697421934204,15.667796913507457,0.010944607359419267,0.000862954124924542,-0.00916548667910233,0.003980959052071631,-0.00601712161670187
2021-07-01,950.19921875,961.6127163035006,948.863085632743,959.2802038142157,12534407,975.3292907714844,987.8585418701172,30.103678822344875,2.983783990755569,13.130994328957081,-0.00601712161670187,0.010944607359419267,-0.02351103902246232,0.014915291139691922,0.014823872769279545
2021-07-02,964.2848510742188,966.0286046961062,947.9345027993265,949.7688254664646,14086620,970.9541015625,986.6392822265625,29.946371378785088,2.3349560008438175,10.971786663334429,0.014823872769279545,-0.00601712161670187,-0.02277688928671262,0.00381604168901295,0.009934081881818768
2021-07-05,973.8641357421875,975.3814069298204,965.3945518663345,967.6364952540457,11702287,967.0114685058594,985.0662628173828,33.6339536380287,2.564165258604362,9.290262382388415,0.009934081881818768,0.014823872769279545,-0.008767123778903763,-0.008666412606772589,-0.011812953166217444
2021-07-06,962.3599243164062,973.2752309763289,960.2765368506975,971.486252797126,10070124,962.4392517089843,983.2068878173828,35.13188601502718,1.7968090333275768,7.791571712576247,-0.011812953166217444,0.009934081881818768,0.000862954124924542,0.016845336907355568,-0.006941769693679434
2021-07-07,955.679443359375,963.6961219133111,950.2218196134942,963.6961219133111,10454892,958.1229431152344,981.9071502685547,32.55124194212806,0.6422116974836172,6.361699709557722,-0.006941769693679434,-0.011812953166217444,0.010944607359419267,-0.005746502220810745,-0.008269972151991212
2021-07-08,947.7760009765625,958.8045791709611,942.5221577829742,958.8045791709611,11185460,955.3646728515625,980.031704711914,28.543766880306407,-0.9001800428746947,4.909323759071238,-0.008269972151991212,-0.006941769693679434,-0.00601712161670187,-0.017881322632282592,-0.01022644886820645
2021-07-09,938.0836181640625,947.3684433649398,935.7737479702222,945.692616426164,9037675,953.8587280273438,976.8171203613281,24.042577126170386,-2.8715296929517535,3.35315306866664,-0.01022644886820645,-0.008269972151991212,0.014823872769279545,0.0036781223284370057,0.006228219125567813
2021-07-12,943.9262084960938,951.8069732106677,939.5781755914345,941.9559723923293,8585292,953.7726745605469,973.1756622314454,27.95330453984107,-3.9172348374033845,1.8990754874526354,0.006228219125567813,-0.01022644886820645,0.009934081881818768,0.017345635619059552,0.007485344436220398
2021-07-13,950.9918212890625,952.5090925159022,945.7152754895722,951.1276748675257,6717133,954.3116516113281,969.7719818115235,33.30704429759301,-4.128240014529979,0.6936123870561126,0.007485344436220398,0.006228219125567813,-0.011812953166217444,0.014345989814111615,-0.006524849095535967
2021-07-14,944.7867431640625,954.2300635744198,942.6353689523012,951.2860904215172,8532544,953.1951965332031,966.9276580810547,37.872822383167595,-4.741503977925163,-0.3934108859401425,-0.006524849095535967,0.007485344436220398,-0.006941769693679434,0.002271990548980307,-0.0017496818026244698
2021-07-15,943.1336669921875,948.8630578642602,941.3899132919198,948.8630578642602,9448356,952.4886413574219,963.9089660644531,45.255522600161314,-5.299816533009221,-1.3746920153539581,-0.0017496818026244698,-0.006524849095535967,-0.008269972151991212,-0.01706682555152117,0.014430794842088979
2021-07-16,956.7438354492188,957.808201493028,945.5114761829108,945.5794029707818,8828185,951.7345397949218,961.3443206787109,55.39879217853755,-4.591132686055175,-2.0179801494942016,0.014430794842088979,-0.0017496818026244698,-0.01022644886820645,0.0018312255117078902,-0.006367154523638563
2021-07-19,950.652099609375,961.9976700838799,947.6175572445412,951.1276470202398,8354449,949.4133361816406,958.21240234375,52.17646347045175,-4.469525890781938,-2.508289297751749,-0.006367154523638563,0.014430794842088979,0.006228219125567813,0.004513405038613749,-0.002453663719214072
2021-07-20,948.3195190429688,954.7509997157346,943.8809767465054,950.9011562369292,6741464,948.0092956542969,955.2242736816406,46.46671696492403,-4.509389946611236,-2.9085094275236463,-0.002453663719214072,-0.006367154523638563,0.007485344436220398,0.005211836949554627,0.01284743320688242
2021-07-22,960.5029907226562,961.9523350417173,950.289713605715,959.7330340406753,7972397,948.491650390625,953.3072967529297,54.502226083932456,-3.5173325350310733,-3.030274049025132,0.01284743320688242,-0.002453663719214072,-0.006524849095535967,-0.005140060226177301,-0.007073129675442047
2021-07-23,953.709228515625,966.7306251488294,952.0560439551456,966.7306251488294,9937030,949.0849731445312,952.2248229980469,45.06448012843044,-3.241948556319471,-3.072608950484,-0.007073129675442047,0.01284743320688242,-0.0017496818026244698,-0.00916548667910233,-0.013700874438388522
2021-07-26,940.642578125,960.6388700312618,938.0382987131833,954.750983452507,12389668,949.340869140625,951.5997985839844,34.984639864407086,-4.031600472463424,-3.264407254879885,-0.013700874438388522,-0.007073129675442047,0.014430794842088979,-0.02351103902246232,-0.010520853015620557
2021-07-27,930.7462158203125,943.7449695480559,924.8583297259997,940.6198584710684,10824523,948.0228698730468,950.8977722167969,35.50061277357163,-5.393782864432069,-3.6902823767903223,-0.010520853015620557,-0.013700874438388522,-0.006367154523638563,-0.02277688928671262,-0.008588761773783649
2021-07-28,922.7522583007812,932.1050093559254,913.1956670017476,932.1050093559254,12897848,945.1989135742188,949.7552825927735,35.07798198887954,-7.0372467871686695,-4.359675258865992,-0.008588761773783649,-0.010520853015620557,-0.002453663719214072,-0.008767123778903763,0.007804278939274711
2021-07-29,929.9536743164062,939.5329082786225,925.4924300252735,930.2933681370648,13765738,943.7156066894531,948.4554016113282,41.87151582905522,-7.670192494195362,-5.021778705931866,0.007804278939274711,-0.008588761773783649,0.01284743320688242,0.000862954124924542,-0.008742179316964194
2021-07-30,921.8238525390625,936.6115854453042,919.9215431668897,932.1050565925411,11350608,941.5846252441406,947.0366333007812,42.47694794522405,-8.727213318187182,-5.762865628382929,-0.008742179316964194,0.007804278939274711,-0.007073129675442047,0.010944607359419267,0.018277430911487258
2021-08-02,938.6724243164062,941.7975357253354,924.4734496016514,930.4293230086479,10925104,939.7774841308594,945.7560119628906,47.79386738292463,-8.111862502117106,-6.232665003129765,0.018277430911487258,-0.008742179316964194,-0.013700874438388522,-0.00601712161670187,0.0073581807750970896
2021-08-03,945.579345703125,947.0513322851771,934.9131634487219,946.5984271599676,11817299,939.2702087402344,944.3417724609375,47.72419775391627,-6.986327678026328,-6.383397538109078,0.0073581807750970896,0.018277430911487258,-0.010520853015620557,0.014823872769279545,0.007663836112378419
2021-08-04,952.8261108398438,957.468493410625,945.239695070289,948.5912889902256,13169800,939.7208679199218,943.8650817871094,53.35098585644163,-5.44679260348164,-6.196076551183591,0.007663836112378419,0.0073581807750970896,-0.008588761773783649,0.009934081881818768,0.014497950593241216
2021-08-05,966.64013671875,975.9475444073931,953.0525626247831,957.6043762856963,21252078,940.3345825195313,944.4131164550781,58.896133774863806,-3.0765588697976227,-5.572173014906397,0.014497950593241216,0.007663836112378419,0.007804278939274711,-0.011812953166217444,-0.021178433473305502
2021-08-06,946.168212890625,972.3921457790564,941.5031281309346,964.6925186543999,16620987,939.5804809570312,944.3327270507813,46.19521610529575,-2.817565579043162,-5.02125152773375,-0.021178433473305502,0.014497950593241216,-0.008742179316964194,-0.006941769693679434,-0.005696418918308743
2021-08-09,940.7784423828125,946.5078930939915,935.9548618556917,942.522196064497,7494143,939.5940673828125,944.4674682617188,46.429728529596375,-3.0124948011090282,-4.619500182408807,-0.005696418918308743,-0.021178433473305502,0.018277430911487258,-0.008269972151991212,0.005247534760279171
2021-08-10,945.7152099609375,957.0155553586313,939.238504866793,942.9750770172923,11919198,941.090966796875,944.556918334961,49.075700735774184,-2.73707048394715,-4.243014242716475,0.005247534760279171,-0.005696418918308743,0.0073581807750970896,-0.01022644886820645,0.01400836601246458
2021-08-11,958.963134765625,960.1859966454768,943.6092248291548,949.7462363911606,9184963,944.7120544433594,944.9554840087891,49.45758573731489,-1.433276000509636,-3.6810665942751073,0.01400836601246458,0.005247534760279171,0.007663836112378419,0.006228219125567813,-0.0032116291781412176
2021-08-12,955.88330078125,962.9941092821113,953.3922326146494,962.4052906590396,8137612,947.3050170898438,945.5103118896484,50.786392625836065,-0.6411357287579449,-3.073080421171675,-0.0032116291781412176,0.01400836601246458,0.014497950593241216,0.007485344436220398,0.01665473483755253
2021-08-13,971.8032836914062,973.7282353115995,955.181228214771,958.9630848706249,12780901,952.3029602050781,946.9437927246094,61.04331303933644,1.2567635280258855,-2.207111631332163,0.01665473483755253,-0.0032116291781412176,-0.021178433473305502,-0.006524849095535967,0.012979756029776413
2021-08-16,984.4170532226562,997.7781437654177,963.8772277608733,973.4791039346753,21935444,956.8774230957031,948.3274536132812,68.66143784302749,3.7356261729787548,-1.0185640704699792,0.012979756029776413,0.01665473483755253,-0.005696418918308743,-0.0017496818026244698,-0.004255770571309325
2021-08-17,980.2276000976562,989.716205298415,972.7997402220516,982.3110475847799,12658169,960.3422485351563,949.8062286376953,70.52735524543208,5.300982398534643,0.2453452233309451,-0.004255770571309325,0.012979756029776413,0.005247534760279171,0.014430794842088979,0.0038813082077147065
2021-08-18,984.0321655273438,990.4409443539315,974.9511803260805,984.6436264377176,10075860,963.4628540039063,951.5918609619141,69.79445554534828,6.770489134902164,1.550374005645189,0.0038813082077147065,-0.004255770571309325,0.01400836601246458,-0.006367154523638563,-0.011230535833319455
2021-08-20,972.98095703125,983.7377088016336,967.8856094241049,970.6031001945055,9426282,964.0969360351562,952.2157592773438,68.33305627493526,6.9630776194344435,2.6329147284030396,-0.011230535833319455,0.0038813082077147065,-0.0032116291781412176,-0.002453663719214072,0.006563571899943055
2021-08-23,979.3671875,984.6436737126827,965.7569702761477,984.6436737126827,9854395,967.4168334960938,953.4986572265625,65.76593576274352,7.54405760773534,3.6151433042695,0.006563571899943055,-0.011230535833319455,0.01665473483755253,0.01284743320688242,0.009873393613542003
2021-08-24,989.036865234375,992.7960796490014,976.3098177521405,980.5899239821464,11864472,972.24267578125,955.9183715820312,66.4834218458447,8.6846394963801,4.629042542691621,0.009873393613542003,0.006563571899943055,0.012979756029776413,-0.007073129675442047,0.008655005621936773
2021-08-25,997.5969848632812,1005.4778098902966,987.4063495975512,989.8068486851395,13380559,977.4308532714844,959.2609100341797,66.81405664909906,10.162146080429011,5.735663250239099,0.008655005621936773,0.009873393613542003,-0.004255770571309325,-0.013700874438388522,0.012644214805976883
2021-08-26,1010.2108154296875,1016.7555077395328,998.6840464816695,1000.0428218830655,18589616,982.5556213378907,963.633837890625,66.5121686287717,12.210160274591772,7.030562655109634,0.012644214805976883,0.008655005621936773,0.0038813082077147065,-0.010520853015620557,-0.0013675063714051472
2021-08-27,1008.829345703125,1015.7817181947378,1003.6887734868195,1013.1773788430729,10480636,987.8502258300781,967.5776214599609,77.76434597581411,13.56537996106647,8.337526116301001,-0.0013675063714051472,0.012644214805976883,-0.011230535833319455,-0.008588761773783649,0.019237736150419904
2021-08-30,1028.2369384765625,1030.7733511879242,1013.086868200183,1019.0653841621985,14027062,993.4935913085938,972.8982757568359,84.46981834137273,16.020754580988182,9.874171809238439,0.019237736150419904,-0.0013675063714051472,0.006563571899943055,0.007804278939274711,-0.00532984808716086
2021-08-31,1022.756591796875,1034.3512267943545,1015.5551545716548,1031.2487577395646,26485463,997.3275451660156,977.1024841308594,80.23459581684568,17.324729780769644,11.36428340354468,-0.00532984808716086,0.019237736150419904,0.009873393613542003,-0.008742179316964194,0.003963276139588023
2021-09-01,1026.81005859375,1038.4953813339248,1024.9531537088544,1029.4823244235874,11145486,1001.985791015625,981.1640197753907,78.69724872959111,18.47228343071083,12.785883408977911,0.003963276139588023,-0.00532984808716086,0.008655005621936773,0.018277430911487258,0.012041901995665905
2021-09-02,1039.1748046875,1045.2438888621152,1021.32982832915,1021.32982832915,9956770,1007.5000549316406,985.4814544677735,82.66424178826963,20.147215084944264,14.258149744171181,0.012041901995665905,0.003963276139588023,0.012644214805976883,0.0073581807750970896,0.04101307189542491
2021-09-03,1081.7945556640625,1084.738529222682,1042.8436314734117,1046.2404503177634,30664428,1018.3814147949219,991.2391754150391,85.66600603004096,24.629751757075837,16.332470146752115,0.04101307189542491,0.012041901995665905,-0.0013675063714051472,0.007663836112378419,0.015532729914632615
2021-09-06,1098.5977783203125,1123.2365131929273,1092.4380047519112,1092.8909697996994,33641710,1030.3044738769531,998.8606536865234,86.0451539138286,29.20145777469088,18.90626767233987,0.015532729914632615,0.04101307189542491,0.019237736150419904,0.014497950593241216,0.006307645588253807
2021-09-07,1105.52734375,1113.272195169168,1092.4379602260194,1100.5904921516135,17349882,1041.9535217285156,1007.0980987548828,88.88258390043505,33.00328442932516,21.72567102373693,0.006307645588253807,0.015532729914632615,-0.00532984808716086,-0.021178433473305502,-0.003912557638287684
2021-09-08,1101.201904296875,1111.460525484485,1090.01483063056,1110.5547152662286,14301651,1052.314013671875,1014.8724334716796,86.24254696858767,35.26076843963733,24.432690506917012,-0.003912557638287684,0.006307645588253807,0.003963276139588023,-0.005696418918308743,-0.0023648033720258255
2021-09-09,1098.5977783203125,1104.145971203985,1094.2950296674799,1099.6394421897962,8963249,1061.1527099609375,1021.8541656494141,90.9977681470521,36.41988382919169,26.83012917137195,-0.0023648033720258255,-0.003912557638287684,0.012041901995665905,0.005247534760279171,-0.022283266144153657
2021-09-13,1074.117431640625,1101.9492019199529,1072.5322338327235,1101.9492019199529,16311160,1067.6815185546875,1027.7658721923829,77.65724702438219,34.96013308782267,28.456129954662096,-0.022283266144153657,-0.0023648033720258255,0.04101307189542491,0.01400836601246458,-0.0013071687443247937
2021-09-14,1072.71337890625,1084.2853708994928,1071.6036685532943,1075.6799942004575,8908356,1072.1291625976562,1032.811376953125,75.66322183169777,33.30604345024358,29.426112653778397,-0.0013071687443247937,-0.022283266144153657,0.015532729914632615,-0.0032116291781412176,0.0041588963078713626
2021-09-15,1077.1746826171875,1085.0780298856923,1072.7360805602518,1072.7360805602518,9071075,1077.5709716796875,1037.4492584228515,75.03557168351897,31.986435700303446,29.93817726308341,0.0041588963078713626,-0.0013071687443247937,0.006307645588253807,0.01665473483755253,0.02098158306432918
2021-09-16,1099.7755126953125,1103.6479393265681,1072.0569454711606,1078.6469233245236,13448882,1084.8675170898437,1043.4266540527344,76.5115677406953,32.39095241868722,30.428732294204174,0.02098158306432918,0.0041588963078713626,-0.003912557638287684,0.012979756029776413,-0.015505650178741837
2021-09-17,1082.7227783203125,1112.2983612101125,1075.9516645338,1107.8371172912175,34882133,1089.222314453125,1048.3611846923827,70.01582524380993,30.97842172176638,30.53867017971662,-0.015505650178741837,0.02098158306432918,-0.0023648033720258255,-0.004255770571309325,0.0015896879983630097
2021-09-20,1084.4439697265625,1095.3139316833478,1073.415392150155,1074.3664868663025,11779819,1089.487255859375,1053.9343353271483,66.83842212200513,29.656010698503678,30.36213828347403,0.0015896879983630097,-0.015505650178741837,-0.022283266144153657,0.0038813082077147065,0.004322829340938306
2021-09-21,1089.1318359375,1094.5215333838828,1079.7563812162018,1089.2676895218028,9915736,1088.5406616210937,1059.4225677490235,69.97946738665541,28.655934287435002,30.020897484266225,0.004322829340938306,0.0015896879983630097,-0.0013071687443247937,-0.011230535833319455,0.010729006671921004
2021-09-22,1100.817138671875,1106.0255780999046,1086.210482648724,1090.6264428510565,10995912,1088.0696411132812,1065.0115814208984,71.29816859905486,28.47799618592194,29.71231722459737,0.010729006671921004,0.004322829340938306,0.0041588963078713626,0.006563571899943055,0.024439409023880643
2021-09-23,1127.720458984375,1130.936139610999,1107.6108943355246,1108.4714201510762,15748397,1090.7214965820312,1071.517755126953,73.5144730682801,30.160184237460953,29.80189062717009,0.024439409023880643,0.010729006671921004,0.02098158306432918,0.009873393613542003,-0.0028917701833435228
