Price,Close,High,Low,Open,Volume,Lag_1,Lag_5,Lag_21
2021-04-09,894.5872802734375,905.5549215962554,893.6619935421585,901.989335355401,14037885,905.103515625,912.5507202148438,988.9408569335938
2021-04-12,862.5869140625,885.2669734194948,857.6672732350632,884.1837415365642,20901482,894.5872802734375,899.3489379882812,988.9181518554688
2021-04-13,871.9072265625,875.8790770428972,865.610966973059,868.3867078045856,19411189,862.5869140625,895.6027221679688,984.8109741210938
2021-04-15,877.5490112304688,885.0864478844724,863.4219285584875,869.4248015602077,19723716,871.9072265625,903.9752197265625,964.7939453125
2021-04-16,872.0425415039062,880.0764962565872,869.492436882543,874.0736236379038,15656948,877.5490112304688,905.103515625,951.8402099609375
2021-04-19,858.3216552734375,864.9564280013587,853.0409372873982,859.3597599294095,18478808,872.0425415039062,894.5872802734375,948.0941162109375
2021-04-20,858.073486328125,866.129945192319,853.244099852856,862.2935362093694,17203668,858.3216552734375,862.5869140625,927.6707153320312
2021-04-22,860.4429931640625,864.0763296197583,847.0380660893645,854.05647971313,14490954,858.073486328125,871.9072265625,906.7962036132812
2021-04-23,859.517822265625,866.0848449417196,855.4557174605446,860.262540485022,11828857,860.4429931640625,877.5490112304688,939.6990356445312
2021-04-26,874.6378784179688,885.5378891909199,862.7449497505725,866.581418789522,20846778,859.517822265625,872.0425415039062,930.852783203125
2021-04-27,897.5661010742188,901.4250736005504,874.8183510247649,875.6081964100579,19992524,874.6378784179688,858.3216552734375,942.1814575195312
2021-04-28,901.4702758789062,906.2996626850728,893.729766581547,901.7185351920124,17122437,897.5661010742188,858.073486328125,924.0374755859375
2021-04-29,913.543701171875,922.7737059327087,905.9837012820783,913.0246189844161,17412606,901.4702758789062,860.4429931640625,898.829833984375
2021-04-30,900.2064208984375,918.9371927131189,897.0696030939774,906.5252433975188,19828769,913.543701171875,859.517822265625,900.2741088867188
2021-05-03,884.206298828125,893.2106078294329,877.0073762854873,887.3431167617707,23640186,900.2064208984375,874.6378784179688,915.9132690429688
2021-05-04,865.0466918945312,888.1555786981006,862.5192105636345,880.1216239409943,21849830,884.206298828125,897.5661010742188,904.0879516601562
2021-05-05,866.62646484375,874.9311830141904,861.1877417678091,868.0933376376232,12393609,865.0466918945312,901.4702758789062,912.5507202148438
2021-05-06,871.5460205078125,873.3514068231331,860.533193830387,867.4162254267926,14624666,866.62646484375,913.543701171875,899.3489379882812
2021-05-07,871.884521484375,882.6716523308811,869.2892898861305,874.5925710719168,12288548,871.5460205078125,900.2064208984375,895.6027221679688
2021-05-10,869.3795776367188,878.6772726130321,867.0100416182049,875.1568139833493,13941237,871.884521484375,884.206298828125,903.9752197265625
2021-05-11,872.5164794921875,874.9537063750458,862.0678019203975,864.3245797004668,13478264,869.3795776367188,865.0466918945312,905.103515625
2021-05-12,863.4895629882812,872.4036175039552,860.7138223730607,871.1398768410697,13177961,872.5164794921875,866.62646484375,894.5872802734375
2021-05-14,874.3896484375,876.5109254598657,860.2625654598935,870.2146658138034,13291616,863.4895629882812,871.5460205078125,862.5869140625
2021-05-17,884.7930908203125,886.1922131252846,871.2752855358857,874.3895996285223,11873078,874.3896484375,871.884521484375,871.9072265625
2021-05-18,897.250244140625,903.8624540940559,890.276956857108,894.1134258737994,12064918,884.7930908203125,869.3795776367188,877.5490112304688
2021-05-19,901.3572998046875,910.1134084208867,890.0511464671476,893.6618593685797,16317002,897.250244140625,872.5164794921875,872.0425415039062
2021-05-20,896.0992431640625,907.6085298258828,894.1133478678807,901.7410386469029,11422532,901.3572998046875,863.4895629882812,858.3216552734375
2021-05-21,903.8397827148438,907.0217278069957,896.3700373777015,899.0780871843959,10785605,896.0992431640625,874.3896484375,858.073486328125
2021-05-24,896.2119750976562,907.1119838096187,894.5645936578591,906.2995151967815,8551760,903.8397827148438,884.7930908203125,860.4429931640625
2021-05-25,886.0568237304688,901.3348284850034,884.6350781454706,901.0640055897504,14780102,896.2119750976562,897.250244140625,859.517822265625
2021-05-26,889.171142578125,893.4363796423949,887.0273019371077,891.4052973188182,7480204,886.0568237304688,901.3572998046875,874.6378784179688
2021-05-27,891.9016723632812,899.5293624195406,885.6505408776364,889.2838771196103,26819294,889.171142578125,896.0992431640625,897.5661010742188
2021-05-28,945.4763793945312,950.0800703747383,898.1754900723914,898.1754900723914,56469931,891.9016723632812,903.8397827148438,901.4702758789062
2021-05-31,975.0393676757812,989.2115769657272,941.0757172389948,948.7259715836556,59124142,945.4763793945312,896.2119750976562,913.543701171875
2021-06-01,978.9210205078125,993.8605124616367,968.8108556050526,977.6120928456976,28013832,975.0393676757812,886.0568237304688,900.2064208984375
2021-06-02,993.5218505859375,997.2454412183025,973.5498427606852,973.5498427606852,24630162,978.9210205078125,889.171142578125,884.206298828125
2021-06-03,997.313232421875,1015.5249829566307,991.197541606595,1002.4359457378657,23974257,993.5218505859375,891.9016723632812,865.0466918945312
2021-06-04,988.6699829101562,1000.38234182816,985.8490553582253,999.6376236399614,14468646,997.313232421875,945.4763793945312,866.62646484375
2021-06-07,1005.3245849609375,1011.9142309078353,986.1876070242225,993.8604848949419,16336573,988.6699829101562,975.0393676757812,871.5460205078125
2021-06-08,999.54736328125,1005.2117222594065,992.1227450436447,1004.9635226595291,9674735,1005.3245849609375,978.9210205078125,871.884521484375
2021-06-09,981.6741333007812,1002.4359284900111,973.9786921208427,1001.5332651004173,11409161,999.54736328125,993.5218505859375,869.3795776367188
2021-06-10,985.2848510742188,1006.4980364625192,982.8250009526113,989.97879594458,14155653,981.6741333007812,997.313232421875,872.5164794921875
2021-06-11,1002.3753051757812,1009.1011952964063,987.4063735342977,988.6745798453265,13762778,985.2848510742188,988.6699829101562,863.4895629882812
2021-06-14,1016.7554321289062,1022.8018743951756,994.1774433422952,1003.2132032493698,20332436,1002.3753051757812,1005.3245849609375,874.3896484375
2021-06-15,1019.0652465820312,1030.3428892787051,1014.6719292575741,1024.04738247787,15174215,1016.7554321289062,999.54736328125,884.7930908203125
2021-06-16,1001.6732788085938,1017.7292188167856,999.0689992893482,1016.7554817175181,10797349,1019.0652465820312,981.6741333007812,897.250244140625
2021-06-17,1003.5076293945312,1012.2716229317322,987.3158353611678,996.4194628492671,15745975,1001.6732788085938,985.2848510742188,901.3572998046875
2021-06-18,1008.0366821289062,1012.2715036865906,989.3311797612216,1007.9687553467284,29369026,1003.5076293945312,1002.3753051757812,896.0992431640625
2021-06-21,1013.2905883789062,1017.9329709190221,996.4873942658087,998.0046654296643,12186448,1008.0366821289062,1016.7554321289062,903.8397827148438
2021-06-22,1008.08203125,1024.0474616919707,1005.1833424900376,1020.8769459855561,12871913,1013.2905883789062,1019.0652465820312,896.2119750976562
2021-06-23,998.842529296875,1019.3370107371757,997.1893446925246,1019.0653035968686,16653951,1008.08203125,1001.6732788085938,886.0568237304688
2021-06-24,975.3587036132812,1003.0319792586279,969.2443347205035,999.5218896905816,91461975,998.842529296875,1003.5076293945312,889.171142578125
2021-06-25,953.14306640625,975.3587188779936,942.5674531142881,975.3587188779936,55355022,975.3587036132812,1008.0366821289062,891.9016723632812
2021-06-28,944.7867431640625,963.129909816626,942.5221576464701,961.0918068108575,20277042,953.14306640625,1013.2905883789062,945.4763793945312
2021-06-29,945.6019897460938,955.2038659394034,943.9262228096128,946.3719464304492,27144063,944.7867431640625,1008.08203125,975.0393676757812
2021-06-30,955.951171875,961.3861531398231,947.0739679222726,949.4291224770184,19762858,945.6019897460938,998.842529296875,978.9210205078125
2021-07-01,950.19921875,961.6127163035006,948.863085632743,959.2802038142157,12534407,955.951171875,975.3587036132812,993.5218505859375
2021-07-02,964.284912109375,966.0286658416347,947.9345627995748,949.7688855828178,14086620,950.19921875,953.14306640625,997.313232421875
2021-07-05,973.8640747070312,975.3813457995719,965.3944913619939,967.6364346091955,11702287,964.284912109375,944.7867431640625,988.6699829101562
2021-07-06,962.3599853515625,973.2752927037599,960.2765977537204,971.4863144110957,10070124,973.8640747070312,945.6019897460938,1005.3245849609375
2021-07-07,955.679443359375,963.6961219133111,950.2218196134942,963.6961219133111,10454892,962.3599853515625,955.951171875,999.54736328125
2021-07-08,947.7760620117188,958.8046409163389,942.522218479792,958.8046409163389,11185460,955.679443359375,950.19921875,981.6741333007812
2021-07-09,938.0835571289062,947.3683817256788,935.7736870853545,945.6925548959384,9037675,947.7760620117188,964.284912109375,985.2848510742188
2021-07-12,943.9263305664062,951.8070963001355,939.5782970994512,941.9560942078473,8585292,938.0835571289062,973.8640747070312,1002.3753051757812
2021-07-13,950.9917602539062,952.5090313833667,945.7152147930674,951.1276138236502,6717133,943.9263305664062,962.3599853515625,1016.7554321289062
2021-07-14,944.7867431640625,954.2300635744198,942.6353689523012,951.2860904215172,8532544,950.9917602539062,955.679443359375,1019.0652465820312
2021-07-15,943.1336669921875,948.8630578642602,941.3899132919198,948.8630578642602,9448356,944.7867431640625,947.7760620117188,1001.6732788085938
2021-07-16,956.7437744140625,957.8081403899708,945.5114158643191,945.5793426478567,8828185,943.1336669921875,938.0835571289062,1003.5076293945312
2021-07-19,950.6520385742188,961.9976083202988,947.6174964042133,951.1275859545519,8354449,956.7437744140625,943.9263305664062,1008.0366821289062
2021-07-20,948.3194580078125,954.7509382666392,943.8809159970199,950.9010950356152,6741464,950.6520385742188,950.9917602539062,1013.2905883789062
2021-07-22,960.5029907226562,961.9523350417173,950.289713605715,959.7330340406753,7972397,948.3194580078125,944.7867431640625,1008.08203125
2021-07-23,953.7092895507812,966.7306870173245,952.0561048845019,966.7306870173245,9937030,960.5029907226562,943.1336669921875,998.842529296875
2021-07-26,940.642578125,960.6388700312618,938.0382987131833,954.750983452507,12389668,953.7092895507812,956.7437744140625,975.3587036132812
2021-07-27,930.7462768554688,943.745031435626,924.8583903750485,940.6199201537044,10824523,940.642578125,950.6520385742188,953.14306640625
2021-07-28,922.7523193359375,932.1050710097164,913.1957274047861,932.1050710097164,12897848,930.7462768554688,948.3194580078125,944.7867431640625
2021-07-29,929.9537353515625,939.5329699424876,925.4924907676273,930.2934291945161,13765738,922.7523193359375,960.5029907226562,945.6019897460938
2021-07-30,921.8238525390625,936.6115854453042,919.9215431668897,932.1050565925411,11350608,929.9537353515625,953.7092895507812,955.951171875
2021-08-02,938.67236328125,941.7974744869755,924.4733894897529,930.4292625094815,10925104,921.8238525390625,940.642578125,950.19921875
2021-08-03,945.579345703125,947.0513322851771,934.9131634487219,946.5984271599676,11817299,938.67236328125,930.7462768554688,964.284912109375
2021-08-04,952.8260498046875,957.4684320780918,945.2396345210956,948.5912282263394,13169800,945.579345703125,922.7523193359375,973.8640747070312
2021-08-05,966.6400756835938,975.9474827845528,953.0525024475675,957.604315821072,21252078,952.8260498046875,929.9537353515625,962.3599853515625
2021-08-06,946.1681518554688,972.392083052254,941.5030673967123,964.6924564242829,16620987,966.6400756835938,921.8238525390625,955.679443359375
2021-08-09,940.7783813476562,946.5078316871239,935.9548011334763,942.5221349162108,7494143,946.1681518554688,938.67236328125,947.7760620117188
2021-08-10,945.7152099609375,957.0155553586313,939.238504866793,942.9750770172923,11919198,940.7783813476562,945.579345703125,938.0835571289062
2021-08-11,958.9630737304688,960.1859355324891,943.6091647712293,949.7461759426325,9184963,945.7152099609375,952.8260498046875,943.9263305664062
2021-08-12,955.8832397460938,962.994047792915,953.3921717385531,962.4052292074406,8137612,958.9630737304688,966.6400756835938,950.9917602539062
2021-08-13,971.8032836914062,973.7282353115995,955.181228214771,958.9630848706249,12780901,955.8832397460938,946.1681518554688,944.7867431640625
2021-08-16,984.4170532226562,997.7781437654177,963.8772277608733,973.4791039346753,21935444,971.8032836914062,940.7783813476562,943.1336669921875
2021-08-17,980.2275390625,989.7161436724384,972.7996796494008,982.310986419895,12658169,984.4170532226562,945.7152099609375,956.7437744140625
2021-08-18,984.0321044921875,990.4408829212671,974.9511198541776,984.6435653646352,10075860,980.2275390625,958.9630737304688,950.6520385742188
2021-08-20,972.9808959960938,983.7376470917055,967.88554870858,970.6030393085123,9426282,984.0321044921875,955.8832397460938,948.3194580078125
2021-08-23,979.3671264648438,984.6436123486905,965.756910089194,984.6436123486905,9854395,972.9808959960938,971.8032836914062,960.5029907226562
2021-08-24,989.0369262695312,992.7961409161452,976.3098780018888,980.5899844960273,11864472,979.3671264648438,984.4170532226562,953.7092895507812
2021-08-25,997.5970458984375,1005.4778714076189,987.4064100092222,989.8069092436782,13380559,989.0369262695312,980.2275390625,940.642578125
2021-08-26,1010.2107543945312,1016.7554463089577,998.6839861429403,1000.0427614622415,18589616,997.5970458984375,984.0321044921875,930.7462768554688
2021-08-27,1008.829345703125,1015.7817181947378,1003.6887734868195,1013.1773788430729,10480636,1010.2107543945312,972.9808959960938,922.7523193359375
2021-08-30,1028.23681640625,1030.7732288164937,1013.0867479284576,1019.0652631807153,14027062,1008.829345703125,979.3671264648438,929.9537353515625
2021-08-31,1022.7567138671875,1034.3513502485355,1015.5552757824454,1031.248880823453,26485463,1028.23681640625,989.0369262695312,921.8238525390625
2021-09-01,1026.8101806640625,1038.495504793424,1024.9532755584123,1029.482446811587,11145486,1022.7567138671875,997.5970458984375,938.67236328125
2021-09-02,1039.1748046875,1045.2438888621152,1021.32982832915,1021.32982832915,9956770,1026.8101806640625,1010.2107543945312,945.579345703125
2021-09-03,1081.79443359375,1084.7384068201698,1042.8435137983438,1046.2403322593964,30664428,1039.1748046875,1008.829345703125,952.8260498046875
2021-09-06,1098.5977783203125,1123.2365131929273,1092.4380047519112,1092.8909697996994,33641710,1081.79443359375,1028.23681640625,966.6400756835938
2021-09-07,1105.5274658203125,1113.2723180946527,1092.4380808510261,1100.5906136768078,17349882,1098.5977783203125,1022.7567138671875,946.1681518554688
2021-09-08,1101.2021484375,1111.460771899485,1090.0150722909684,1110.5549614804072,14301651,1105.5274658203125,1026.8101806640625,940.7783813476562
2021-09-09,1098.5977783203125,1104.145971203985,1094.2950296674799,1099.6394421897962,8963249,1101.2021484375,1039.1748046875,945.7152099609375
2021-09-13,1074.1175537109375,1101.949327153265,1072.5323557228828,1101.949327153265,16311160,1098.5977783203125,1081.79443359375,958.9630737304688
2021-09-14,1072.7135009765625,1084.2854942866497,1071.6037904973264,1075.6801166083583,8908356,1074.1175537109375,1098.5977783203125,955.8832397460938
2021-09-15,1077.1746826171875,1085.0780298856923,1072.7360805602518,1072.7360805602518,9071075,1072.7135009765625,1105.5274658203125,971.8032836914062
2021-09-16,1099.775146484375,1103.647571826163,1072.0565884901453,1078.6465641491313,13448882,1077.1746826171875,1101.2021484375,984.4170532226562
2021-09-17,1082.7227783203125,1112.2983612101125,1075.9516645338,1107.8371172912175,34882133,1099.775146484375,1098.5977783203125,980.2275390625
2021-09-20,1084.4442138671875,1095.314178271125,1073.4156338079188,1074.366728738186,11779819,1082.7227783203125,1074.1175537109375,984.0321044921875
2021-09-21,1089.1317138671875,1094.521410709491,1079.756260196694,1089.2675674362638,9915736,1084.4442138671875,1072.7135009765625,972.9808959960938
2021-09-22,1100.81689453125,1106.0253328041451,1086.2102417475817,1090.6262009705367,10995912,1089.1317138671875,1077.1746826171875,979.3671264648438
2021-09-23,1127.7203369140625,1130.9360171926044,1107.6107744419755,1108.4713001643795,15748397,1100.81689453125,1099.775146484375,989.0369262695312
2021-09-24,1124.459228515625,1134.7631343059459,1119.613065939266,1133.9026086017536,15192163,1127.7203369140625,1082.7227783203125,997.5970458984375
2021-09-27,1143.3685302734375,1145.8370159244848,1121.1077134942575,1126.4068411721403,15373834,1124.459228515625,1084.4442138671875,1010.2107543945312
2021-09-28,1154.0574951171875,1161.689135216267,1138.092065214608,1147.6939414575027,18035258,1143.3685302734375,1089.1317138671875,1008.829345703125
2021-09-29,1144.90869140625,1163.9991145771864,1141.3758992926414,1163.9991145771864,9719875,1154.0574951171875,1100.81689453125,1028.23681640625
2021-09-30,1141.0135498046875,1147.965922997723,1132.4534560345573,1143.6178894191034,13590654,1144.90869140625,1127.7203369140625,1022.7567138671875
2021-10-01,1143.0289306640625,1150.320936930379,1130.0302358504632,1133.1779894261922,8958928,1141.0135498046875,1124.459228515625,1026.8101806640625
2021-10-04,1157.7261962890625,1166.1957202690803,1149.0754144086845,1156.2994941506686,10918552,1143.0289306640625,1143.3685302734375,1039.1748046875
2021-10-05,1181.75341796875,1183.0216242133338,1153.7403880823629,1157.2505376163047,13533634,1157.7261962890625,1154.0574951171875,1081.79443359375
2021-10-06,1159.4019775390625,1186.6222902143543,1155.4389825506435,1186.6222902143543,10258881,1181.75341796875,1144.90869140625,1098.5977783203125
2021-10-07,1165.0860595703125,1177.0204479976474,1162.9573276219362,1175.3219190109808,6336665,1159.4019775390625,1141.0135498046875,1105.5274658203125
2021-10-08,1209.8570556640625,1215.8129290316733,1169.207605953432,1170.906015220909,15772493,1165.0860595703125,1143.0289306640625,1101.2021484375
2021-10-11,1201.4326171875,1231.9366542030143,1198.1263679197398,1223.5124154081877,14768666,1209.8570556640625,1157.7261962890625,1098.5977783203125
2021-10-12,1208.29443359375,1215.1788796176056,1196.2694750157295,1197.9680041586355,6682011,1201.4326171875,1181.75341796875,1074.1175537109375
2021-10-13,1220.591064453125,1231.7102112927382,1208.9736680853593,1213.3669853963502,9959762,1208.29443359375,1159.4019775390625,1072.7135009765625
2021-10-14,1223.0595703125,1230.7818997818822,1217.0810544912147,1223.0369280495506,8623469,1220.591064453125,1165.0860595703125,1077.1746826171875
2021-10-18,1226.3206787109375,1243.2597273294034,1205.8034336758178,1208.656838063519,13594479,1223.0595703125,1209.8570556640625,1099.775146484375
2021-10-19,1237.3037109375,1246.1356302424738,1226.5016753447112,1233.6577079515857,8833409,1226.3206787109375,1201.4326171875,1082.7227783203125
2021-10-20,1223.0595703125,1242.2406818392346,1219.0286485058555,1242.2406818392346,12710570,1237.3037109375,1208.29443359375,1084.4442138671875
2021-10-21,1187.7772216796875,1235.5600608138357,1179.0358711096487,1235.2883536749923,20831669,1223.0595703125,1220.591064453125,1089.1317138671875
2021-10-22,1189.99658203125,1206.9810344630644,1182.7951444896785,1186.6449281501523,11027475,1187.7772216796875,1223.0595703125,1100.81689453125
2021-10-25,1178.4017333984375,1213.819979870448,1163.9989792562783,1213.819979870448,17198417,1189.99658203125,1226.3206787109375,1127.7203369140625
2021-10-26,1205.237060546875,1208.7924943194173,1179.0131308175069,1185.3313994732075,9750178,1178.4017333984375,1237.3037109375,1124.459228515625
2021-10-27,1189.99658203125,1212.3707315877277,1186.6222858874532,1201.138372284091,9896298,1205.237060546875,1223.0595703125,1143.3685302734375
2021-10-28,1176.952392578125,1194.77472717133,1173.283867099268,1186.644837678606,9886181,1189.99658203125,1187.7772216796875,1154.0574951171875
2021-10-29,1148.713134765625,1175.8428779756357,1133.0648156155328,1175.8428779756357,14233025,1176.952392578125,1189.99658203125,1144.90869140625
2021-11-01,1149.4151611328125,1157.6582624374937,1129.6225892164332,1148.7131311991511,15481114,1148.713134765625,1178.4017333984375,1141.0135498046875
2021-11-02,1132.6571044921875,1154.0348738636576,1130.143454028727,1152.6760985535552,10569130,1149.4151611328125,1205.237060546875,1143.0289306640625
2021-11-03,1124.8670654296875,1141.353269066621,1114.6310849978502,1135.034999269857,11989430,1132.6571044921875,1189.99658203125,1157.7261962890625
2021-11-04,1131.7740478515625,1134.5142410032367,1127.7657681126252,1129.101781492045,1705656,1124.8670654296875,1176.952392578125,1181.75341796875
2021-11-08,1133.17822265625,1141.3533986112761,1112.5477636045616,1141.0815716147645,20337183,1131.7740478515625,1148.713134765625,1159.4019775390625
2021-11-09,1142.1231689453125,1145.38413396809,1126.4295651226153,1134.5594552172417,15682497,1133.17822265625,1149.4151611328125,1165.0860595703125
2021-11-10,1154.8953857421875,1158.56403111527,1133.9479393972968,1139.8585280650227,10253470,1142.1231689453125,1132.6571044921875,1209.8570556640625
2021-11-11,1157.0015869140625,1164.2255472479787,1148.3960890914113,1150.4342522284085,10722478,1154.8953857421875,1124.8670654296875,1201.4326171875
2021-11-12,1174.4615478515625,1177.0206028987552,1158.111197547698,1160.783463915503,8712341,1157.0015869140625,1131.7740478515625,1208.29443359375
2021-11-15,1167.5318603515625,1178.583081524526,1163.9990683781703,1177.586582367733,4803269,1174.4615478515625,1133.17822265625,1220.591064453125
2021-11-16,1140.402099609375,1166.2636363626991,1130.0302662731583,1164.9275032865714,11337581,1167.5318603515625,1142.1231689453125,1223.0595703125
2021-11-17,1115.9898681640625,1131.819326460902,1114.631092727357,1131.819326460902,10202029,1140.402099609375,1154.8953857421875,1226.3206787109375
2021-11-18,1120.201904296875,1127.3127730233773,1109.6715745881545,1114.1781038166205,8505625,1115.9898681640625,1157.0015869140625,1237.3037109375
2021-11-22,1070.5848388671875,1109.1961291306902,1064.8101030658254,1103.353466536403,24124307,1120.201904296875,1174.4615478515625,1223.0595703125
2021-11-23,1080.59423828125,1087.5692534410966,1045.7875684738456,1056.6801744196864,25326999,1070.5848388671875,1167.5318603515625,1187.7772216796875
2021-11-24,1064.9910888671875,1091.4867243500764,1061.4356552775093,1077.9444973476766,16820296,1080.59423828125,1140.402099609375,1189.99658203125
2021-11-25,1129.1016845703125,1133.2006528139436,1067.5954770563671,1074.7742721480843,42401936,1064.9910888671875,1115.9898681640625,1178.4017333984375
2021-11-26,1092.7098388671875,1122.149452357917,1087.6824179851199,1117.7108501017365,15763138,1129.1016845703125,1120.201904296875,1205.237060546875
2021-11-29,1105.799072265625,1132.2948314861248,1086.5953193762673,1104.7121238946838,24325354,1092.7098388671875,1070.5848388671875,1189.99658203125
2021-11-30,1089.448486328125,1121.3792200504852,1081.952701272337,1117.8011444497688,32172299,1105.799072265625,1080.59423828125,1176.952392578125
2021-12-01,1117.3486328125,1120.519028933976,1098.3713010103995,1101.9493776790864,10104610,1089.448486328125,1064.9910888671875,1148.713134765625
2021-12-02,1124.52734375,1130.5737867535804,1114.9028239659328,1118.5714698041102,12720411,1117.3486328125,1129.1016845703125,1149.4151611328125
2021-12-03,1090.73974609375,1131.6156243395585,1087.003173284586,1131.5703398085593,19222481,1124.52734375,1092.7098388671875,1132.6571044921875
2021-12-06,1070.0638427734375,1098.3259382907745,1067.595476803198,1094.2497321105475,10332254,1090.73974609375,1105.799072265625,1124.8670654296875
2021-12-07,1078.7825927734375,1088.8146726752468,1068.8863664494722,1076.2010153934032,11235122,1070.0638427734375,1089.448486328125,1131.7740478515625
2021-12-08,1095.200927734375,1101.4058665244686,1089.8565147837464,1097.9184786382343,8744178,1078.7825927734375,1117.3486328125,1133.17822265625
2021-12-09,1112.5701904296875,1120.9265028973477,1098.3259314492311,1102.8551026436394,13213547,1095.200927734375,1124.52734375,1142.1231689453125
2021-12-10,1113.7025146484375,1116.8955527047663,1100.7489847314073,1105.2328712872275,8364414,1112.5701904296875,1090.73974609375,1154.8953857421875
2021-12-13,1091.3736572265625,1120.5642045309762,1088.8146024741634,1120.2924973928066,12901733,1113.7025146484375,1070.0638427734375,1157.0015869140625
2021-12-14,1078.012451171875,1089.7204159270498,1074.9552669933066,1077.9445243946013,12991523,1091.3736572265625,1078.7825927734375,1174.4615478515625
2021-12-15,1074.8648681640625,1089.2676234327396,1069.38448219365,1079.7563157042177,9366969,1078.012451171875,1095.200927734375,1167.5318603515625
2021-12-16,1088.769287109375,1094.0231302341062,1072.8039773873268,1089.5845283011158,9761279,1074.8648681640625,1112.5701904296875,1140.402099609375
2021-12-17,1060.03173828125,1090.6263454753455,1050.7694958949853,1086.1198166210095,21049821,1088.769287109375,1113.7025146484375,1115.9898681640625
2021-12-20,1031.45263671875,1049.7957435304404,1017.7517924627566,1049.7957435304404,14325846,1060.03173828125,1091.3736572265625,1120.201904296875
2021-12-21,1046.806396484375,1062.5452825090044,1038.1783778851348,1046.851681002988,12836561,1031.45263671875,1078.012451171875,1070.5848388671875
2021-12-22,1071.64892578125,1074.275907104783,1051.6753379399179,1052.9887088013688,17658543,1046.806396484375,1074.8648681640625,1080.59423828125
2021-12-23,1071.2640380859375,1077.944583084397,1068.0030733980013,1075.2270326442374,9072401,1071.64892578125,1088.769287109375,1064.9910888671875
2021-12-24,1074.6837158203125,1083.3796623765666,1058.718285237532,1073.4155095265614,7886494,1071.2640380859375,1060.03173828125,1129.1016845703125
2021-12-27,1073.5286865234375,1077.0388360812635,1063.4966072069749,1069.588333994207,4017223,1074.6837158203125,1031.45263671875,1092.7098388671875
2021-12-28,1086.2783203125,1089.1996512774408,1074.7968966086662,1075.9517717574063,6374613,1073.5286865234375,1046.806396484375,1105.799072265625
2021-12-29,1088.1353759765625,1095.6085205634522,1078.8957755234705,1082.926817028114,15425312,1086.2783203125,1071.64892578125,1089.448486328125
2021-12-30,1068.478759765625,1089.245070757408,1062.3643899373753,1087.003127167027,29333171,1088.1353759765625,1071.2640380859375,1117.3486328125
2021-12-31,1072.57763671875,1079.7110276415224,1068.8863489128844,1074.7742955921874,9477290,1068.478759765625,1074.6837158203125,1124.52734375
2022-01-03,1088.74658203125,1090.6036067166367,1070.4940456132024,1071.150790940942,5421611,1072.57763671875,1073.5286865234375,1090.73974609375
2022-01-04,1113.3175048828125,1114.6309956772857,1088.81462402871,1094.2044407783767,10847728,1088.74658203125,1086.2783203125,1070.0638427734375
2022-01-05,1118.526123046875,1121.877776996668,1101.9267085410534,1115.0840198447643,11643813,1113.3175048828125,1088.1353759765625,1078.7825927734375
2022-01-06,1094.47607421875,1111.4605249543165,1091.0791361515087,1110.1923187691705,14447422,1118.526123046875,1068.478759765625,1095.200927734375
2022-01-07,1103.3079833984375,1113.294777565113,1092.2341211399646,1101.0207557139988,13112115,1094.47607421875,1072.57763671875,1112.5701904296875
2022-01-10,1104.2139892578125,1112.819487274749,1094.2724778501188,1110.554901449293,9246731,1103.3079833984375,1088.74658203125,1113.7025146484375
2022-01-11,1112.16259765625,1120.9491128479206,1102.8550708538112,1103.3080358803265,16205164,1104.2139892578125,1113.3175048828125,1091.3736572265625
2022-01-12,1141.8514404296875,1143.595254204983,1116.4427463358454,1119.2961508769274,14800442,1112.16259765625,1118.526123046875,1078.012451171875
2022-01-13,1148.2828369140625,1150.8645340891296,1136.0993826537385,1141.9194026287705,11856712,1141.8514404296875,1094.47607421875,1074.8648681640625
2022-01-14,1149.9586181640625,1162.7761757448827,1144.0027445379585,1148.1469975068374,19930176,1148.2828369140625,1103.3079833984375,1088.769287109375
2022-01-17,1155.9595947265625,1161.734329339856,1149.0526273304495,1149.5055923237667,8036453,1149.9586181640625,1104.2139892578125,1060.03173828125
2022-01-18,1142.16845703125,1160.5342073047743,1139.4282640408564,1157.0921041700744,6215029,1155.9595947265625,1112.16259765625,1031.45263671875
2022-01-19,1142.077880859375,1151.3173615953267,1136.3710722869748,1145.882379974198,9755485,1142.16845703125,1141.8514404296875,1046.806396484375
2022-01-20,1122.08154296875,1136.8014098425185,1111.913489734347,1132.3175229917704,16494486,1142.077880859375,1148.2828369140625,1071.64892578125
2022-01-21,1122.2625732421875,1133.3137934671236,1110.5547274570392,1110.5547274570392,13338594,1122.08154296875,1149.9586181640625,1071.2640380859375
2022-01-24,1076.993408203125,1134.4460429942571,1066.6668610593797,1120.971622898134,21868937,1122.2625732421875,1155.9595947265625,1074.6837158203125
2022-01-25,1074.8873291015625,1081.8622230323576,1043.9756141485163,1064.153101398617,24510205,1076.993408203125,1142.16845703125,1073.5286865234375
2022-01-27,1058.96728515625,1067.1198169153088,1046.7159051568356,1058.0161903944513,20020431,1074.8873291015625,1142.077880859375,1086.2783203125
2022-01-28,1057.9483642578125,1076.0876922422228,1054.5741878483832,1071.1509600753575,14667727,1058.96728515625,1122.08154296875,1088.1353759765625
2022-01-31,1080.9339599609375,1089.9017336429354,1067.1651879580827,1068.9769283849403,12143683,1057.9483642578125,1122.2625732421875,1068.478759765625
