Ticker,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
2020-04-28,342.1426299223216,350.9440434080206,338.75747315983926,348.04248046875,32933194,645.6766910891598,648.1035053145215,619.9164097345322,635.947021484375,78453401,439.69977589963486,439.69977589963486,429.54354590264336,433.9228515625,29441436,1599.3202426133032,1601.8928757113408,1571.5357842183566,1594.2178955078125,2678505,566.0382938092135,569.4025630146175,549.2589908803266,555.6931762695312,7296571
2020-04-29,341.4172123089181,364.14612021050334,340.11150318579536,358.2946472167969,39341745,643.405607041887,647.3019093275574,632.3177410324345,635.4125366210938,37494672,435.5999879066559,462.4814046121069,435.1806824265689,455.213623046875,55877778,1607.0380231739177,1640.0963979135165,1586.4998789976307,1634.1793212890625,4241510,560.1506182228579,573.6076901321157,553.422082268229,569.0238647460938,8639056
2020-04-30,369.46566405135206,380.05638010224527,361.87323547061237,367.6763610839844,45734705,647.4356000405522,665.6926795202014,640.3554447044901,652.8013916015625,71345899,466.5346418862624,474.73416066697814,462.2019128631203,466.7209777832031,43793134,1697.9377427756758,1742.5300471314006,1665.522525814041,1727.4801025390625,5915544,588.7470280016161,605.5683716588051,587.1489798203163,601.7835693359375,16253821
2020-05-04,347.220323741819,347.220323741819,324.97501052159106,326.9577331542969,38837299,641.2237145072914,652.3560500195231,631.1822890196224,639.0863037109375,53456868,446.082371787157,447.2470777187162,427.4470768822105,430.0094299316406,26722324,1685.9321539578934,1685.9321539578934,1641.0397291871698,1655.4464111328125,3729348,580.168113799409,589.7562999093207,563.8093473522927,566.626953125,9122740
2020-05-05,336.58127974218576,336.58127974218576,318.73665698384804,319.9940185546875,45069968,647.3242091452047,658.5901284085901,644.4297604788242,650.4189453125,44903763,436.99771268001086,439.79300721740964,423.0445284271206,424.6285400390625,29672858,1676.5850417881977,1695.3652851547342,1652.4880649940176,1657.4189453125,2905528,573.3975334622045,576.6356214781432,563.5149943816311,566.626953125,6393053
2020-05-06,320.62266435267026,334.21163726459827,314.577742324905,330.19781494140625,49952812,651.9108178555344,661.2397341507669,643.6728711176166,650.463623046875,40489094,428.1459135209764,442.58826751352296,421.926395030526,440.9111022949219,33785846,1663.4646790654735,1675.3844625530842,1623.8460647371335,1632.4215087890625,3517431,569.3182651961962,573.1451097279262,558.5105235903936,560.0665283203125,7934250
2020-05-07,325.94220582414044,331.6486064917045,322.750498701194,325.7004089355469,27656346,647.9032503455333,674.0197606566777,643.4503152160313,671.0362548828125,50026966,438.16233833931585,439.4668031970391,429.2406802037278,430.941162109375,21831730,1637.909869629695,1658.8767891775371,1615.0562895178284,1622.1739501953125,3166754,559.7721978508764,567.1735780601467,557.1649103760788,559.267578125,4779548
2020-05-08,332.7125016514916,340.93359544229884,322.750482158531,326.6192321777344,42968091,687.9796035544326,703.5203455803562,684.4617604589652,695.4605712890625,84262770,438.8612161503868,439.76969250780274,431.03439760035076,432.8280334472656,20807484,1662.8642970944757,1663.20733578484,1617.5430972540112,1623.674560546875,2686530,565.4073332761186,572.6825839071761,562.2533317888959,567.0474243164062,8400321
2020-05-11,329.81097889315987,332.27729552120866,307.7591129320129,309.6451110839844,83665601,703.5647933551589,719.1501212050276,700.1360664102885,702.139892578125,67085063,436.5318339865055,444.4518352434645,425.8165381682668,426.6551208496094,28550784,1637.0522533839771,1673.4121567420582,1637.0522533839771,1659.605712890625,2449841,574.0284207169526,587.5275403438013,570.2436179429947,574.3648681640625,7370186
2020-05-12,307.85580734057277,313.75565772008855,297.8937866707357,310.6606750488281,69072308,696.796477334206,698.3773161288631,652.3561269036683,658.7015380859375,100683202,419.7600057409809,423.67342893329084,405.8301118234422,420.0162353515625,49568418,1657.9760295831873,1677.7852802927232,1638.1238597900203,1671.782470703125,3256595,570.6640178750056,581.1773564504479,568.1408166168994,578.3598022460938,7356039
2020-05-13,332.228917006448,336.96813000664366,321.3964048492399,326.9577331542969,72816461,686.4096242663011,686.4096242663011,653.5949941007319,672.6769409179688,66430125,443.05415423297035,447.2470957556799,429.5901417470769,432.1758117675781,44346966,1709.9430737174696,1709.9430737174696,1651.3299506773833,1671.9110107421875,2656665,584.3734450728143,588.6629183350881,575.0796633398852,583.8267822265625,8287101
2020-05-14,319.1718895629042,323.5242335114893,314.96461784269434,316.6571960449219,33999095,660.3378567998212,672.7894520264449,642.8292538253183,645.4813842773438,49266771,418.36238894480346,424.41886005424936,414.63532980052906,416.3591003417969,39554890,1637.9099676971025,1649.1437795236973,1621.702355981128,1631.3497314453125,2263146,554.2632263545,564.9868320237259,548.8803763082393,553.54833984375,16888262
2020-05-15,318.49483359791657,319.7038179791966,308.33936479516456,312.1114196777344,31828868,649.0999085460102,659.3039301915819,636.1089238922658,656.0224609375,62152260,414.8682496933295,415.75343756872167,407.6470729721093,413.7734375,24349628,1643.055104727092,1644.2556878483174,1599.4918064246722,1623.245849609375,3173682,559.1413903678222,559.1413903678222,543.9180965943926,548.6280517578125,9255353
2020-05-18,309.5000065431323,309.98360030335596,283.62774037116736,288.7054748535156,74034133,660.7873261418357,666.181474909855,641.9076865534937,647.6389770507812,62796089,413.7035672135185,413.7035672135185,387.28802970101975,389.780517578125,46649964,1635.337042122603,1674.7411623297828,1605.4087239813866,1668.438232421875,3727694,554.9780976739177,563.9775257855467,549.2168086529995,558.3844604492188,10435442
2020-05-19,296.9749271329466,301.278923561746,287.3514286647042,290.4464111328125,61827491,654.9436803175768,657.0564195102567,630.7822503273412,633.3219604492188,42315854,401.0548553170285,404.0598025039332,384.8654418100109,386.9852294921875,47460692,1631.907031366429,1686.3181829466914,1631.907031366429,1671.053955078125,3198693,558.4685751093036,567.552089859209,550.8989709286053,562.3374633789062,5902208
2020-05-20,289.18908857526293,298.1355737569391,287.73830719445056,295.6208801269531,42238419,633.8164459231173,650.3810982575258,626.1746653038855,644.469970703125,55320985,389.6873456344274,402.52240028040137,387.7073454015666,399.30780029296875,40014306,1672.2116890198765,1683.2740334372288,1656.5185836044789,1675.298828125,2778505,562.2534253480909,566.0382277625507,554.8100011335205,563.1365356445312,5794636
2020-05-21,295.95940179530385,302.5362655842659,292.0906514450384,294.4118957519531,43075357,645.0542141170009,656.9438839898754,640.5590706705585,647.8637084960938,39167981,401.33440670069837,411.84004933086425,397.07157128659645,400.44921875,48478908,1668.781274295898,1713.3735796727667,1664.6222052113117,1707.542236328125,3400908,560.5713843911807,571.463216755439,559.6462308472865,565.365478515625,7213225
2020-05-22,291.12349894507,297.6036683692747,276.1804371096714,281.4999694824219,80358245,652.6061872445827,655.3931503743523,641.233434844536,643.5034790039062,37828973,395.9999888676412,405.4573946794399,388.10327752024034,390.8053894042969,42047432,1695.4511193504916,1742.5303308191005,1681.859060688465,1732.5399169921875,3663418,567.720251542254,585.2564787782514,566.4586509832712,582.312744140625,11867731
2020-05-26,286.33584920831356,288.1251519968047,280.48437660629116,283.0957946777344,46681705,650.9654432802158,651.6621989470918,636.6483627789014,640.1321411132812,33216635,399.261181018783,406.13294580294524,395.41765156323464,397.1181335449219,38005152,1727.951935961022,1735.6698354268528,1650.7729413027132,1666.208740234375,4575317,582.8595410224328,588.2844344633843,571.0846007997575,572.3882446289062,7099606
2020-05-27,286.384267916245,311.38607447141845,285.1752833586082,308.3877868652344,80541990,643.2562252592883,653.5950802585778,634.7154397533718,649.7966918945312,35667956,400.61224550659546,423.859757789831,399.3310690397221,420.9945983886719,56025754,1679.9294423505874,1723.6642057808476,1664.7080295880949,1719.6337890625,3482160,577.0140878719212,596.484812249405,567.7203064553988,593.330810546875,8774636
2020-05-28,311.6762057711041,318.9301128099971,310.2254243633255,316.1252746582031,66136408,654.0446253357239,665.1701253155293,651.3475506452044,661.7987670898438,40126278,428.61177546862604,442.58824640782035,425.79319284959575,440.37530517578125,75488806,1705.226759805852,1727.0941384204102,1690.4770404165458,1718.7760009765625,3475681,594.6343778564392,597.1575788940195,580.3362386434837,594.9708251953125,9440091
2020-05-29,312.3048275495734,323.33075878278703,309.4999897952973,321.0578918457031,60487477,659.8883134336163,661.6863829805953,652.9882921441282,658.2700805664062,40022527,439.7929829165703,444.9176892853015,430.21910534202704,443.35699462890625,53025166,1699.6531326553115,1717.3614468252256,1682.8452820475384,1691.3778076171875,7237735,590.3672136894701,597.4430846887359,575.4055712438106,589.0884399414062,28290128
2020-06-01,327.87658079705346,336.581268782816,325.16846745241605,328.1183776855469,44024770,665.282470467664,691.5116927649323,663.4619289082036,683.42041015625,39943702,454.2352999303285,463.55294710838655,450.08893556201167,460.12872314453125,39190230,1706.513252887789,1766.541357260726,1698.8810872528027,1753.892578125,3747773,595.6956220416533,602.430520013001,589.5148803460512,596.3776245117188,12276438
2020-06-02,325.94223689822275,338.51567630379213,321.5898924886026,336.9681701660156,47558213,685.9601831154127,692.2533963499591,683.622663148201,690.3204345703125,22153960,459.6861241126822,468.2117654989054,454.3284770447843,466.3482360839844,41623594,1766.7126181454335,1784.54958037902,1749.4331852899709,1755.521728515625,2443886,597.1874037086551,606.6929770578658,594.6724713306025,603.66650390625,7059304
2020-06-03,346.15640422050154,360.7609415371811,342.19092952288094,345.140869140625,69689299,694.5009280550352,701.2436433909791,689.2640251716484,692.9950561523438,25381289,475.2000251484547,487.42943756036345,473.08026601743126,476.2482604980469,50546088,1764.7245773898399,1774.9592676133323,1737.3314212375196,1759.8221435546875,3699799,605.8830608334472,606.9060903206365,593.3510666906208,598.08251953125,11378568
2020-06-04,345.28594772804377,351.0890728999437,334.163291148569,336.4361877441406,57061575,694.0513671813276,714.5043536279225,692.7028597821947,710.14404296875,34202350,478.9503949974145,484.02846735286374,461.7360072400264,466.67437744140625,54275882,1760.3383029177462,1806.1367710405605,1760.3383029177462,1798.8692626953125,4048593,598.4662578856301,604.8175127670321,594.6299357196965,603.3682250976562,10782424
2020-06-05,338.5156385495436,348.18751393667344,335.6140759334047,345.4794006347656,37251097,716.976712812966,727.3155677405333,707.4020299835134,710.9981689453125,33076685,467.32661338612775,485.63581403587267,467.1868543563627,481.4195556640625,35195984,1798.911951710304,1804.4162834555796,1754.7905773311168,1761.6280517578125,3573289,602.7287881465396,606.7356235946554,597.2726651490909,599.78759765625,7718679
2020-06-08,354.52256466685037,361.48632644089537,341.5622581304743,347.9940490722656,46827341,727.495369555277,727.495369555277,703.4912471731864,705.5140380859375,31414953,493.83531839274775,496.93344756617995,468.8640344216865,473.2899169921875,49812664,1787.4301443614386,1801.8362335797974,1773.5401781505823,1781.8397216796875,2957841,603.2829034128403,618.7560359307533,600.1711995336993,614.5360717773438,10719105
2020-06-09,348.23590894271445,357.2307719877297,333.9215432263932,337.1132507324219,47621969,701.3785617206731,711.5825840206448,689.1068040465735,690.9722900390625,25857161,475.2000272256489,478.3447332881716,456.35507928245374,459.9656677246094,61844146,1774.4006029655602,1802.2666315310605,1771.9493331481112,1782.09814453125,2909439,613.8115010447252,621.99563357861,609.5915365683536,611.7654418945312,10078029
2020-06-10,337.11323953109655,345.1409146389146,333.96987970654584,341.417236328125,36292403,693.6468015444327,710.0316745660456,692.2758220092561,706.7052612304688,22132647,461.22354768815916,465.8124776723893,455.7261413926541,462.0854187011719,36497730,1786.3980902596627,1833.6586210729104,1783.34481744591,1813.662109375,5168397,609.5488808188883,613.3425870572468,604.6042989056473,610.2734985351562,7263049
2020-06-11,340.8852777006698,342.5778559821702,328.9405050679796,330.0527648925781,36999490,703.9406793398144,704.8172120727567,688.2076777451796,691.2194213867188,20385805,458.8941445191046,460.47815598594246,449.57649691465576,451.253662109375,30897714,1806.136789838441,1810.4371155285323,1773.2823435615098,1778.3135986328125,2269513,606.9914056570949,608.1849488973281,596.9743424317145,600.128662109375,8825715
2020-06-12,313.5621950846644,334.79194271409347,313.46547043272267,332.90594482421875,47509067,674.2728513186369,716.0777776124157,672.9242842139472,714.1898193359375,38548899,432.3388560083312,459.66286943509465,432.3388560083312,457.8459167480469,42644876,1729.7631394676087,1762.4456180354255,1729.5911684178873,1754.10302734375,2842642,576.1301990284367,592.6264118888807,575.8744546810099,589.9835815429688,9795316
2020-06-15,330.0044411042861,331.0199763398908,314.8195830493337,320.23583984375,43500660,703.491240249132,731.3386948164322,701.7381151752447,725.7647094726562,53107403,450.97414823552907,453.7694425427741,439.32708862200815,442.51837158203125,32009936,1753.75887106285,1770.874188981728,1720.9473637564458,1745.8463134765625,2399022,590.7936227825764,600.5123265681375,584.1866233935939,586.1473999023438,7857344
2020-06-16,331.01997831245404,336.4845827159011,315.3515263345637,331.697021484375,57511237,738.5534772559045,741.0482428927804,712.6163922222294,727.1807250976562,51187003,454.2353422572186,463.0638194681307,443.5200470039714,461.4099426269531,45399970,1776.034571531304,1783.7321127878497,1746.7923558257037,1759.5213623046875,2146528,598.4661820238586,606.9913413119477,596.0365324401304,597.7841796875,10131760
2020-06-17,327.48974335837437,339.4828642845553,325.0717742395385,330.7298278808594,37107002,722.9327480146142,735.159560417052,720.1682571993283,726.1243286132812,41782053,460.75768534991704,465.3699324014146,453.42003768130104,456.21533203125,36957838,1759.6935397397335,1770.745462433149,1742.9653122590876,1761.24169921875,2703527,596.6760504048275,605.5421867912,595.0562489710375,599.8729858398438,7291916
2020-06-18,328.8437912680886,343.06146110881605,326.1356777347233,340.4500427246094,39285919,722.3709004133316,748.4427585087822,721.74156125064,744.3521728515625,40471557,456.5647209919345,477.4828507053401,452.83766204506156,475.1767272949219,40870126,1758.8332743874846,1771.0461578181796,1741.8039420092923,1752.8988037109375,1944389,603.7519148933004,610.9130189424848,601.8763690589473,608.6112670898438,6670195
2020-06-19,339.4828050470271,353.4586759216902,337.74187939173527,351.86279296875,51367236,750.6903261392612,804.0927203501327,747.0942467519249,790.8770141601562,105804173,474.2449839291457,485.9153320954028,471.5428717579379,481.4195556640625,47877752,1756.2529874121185,1797.536113462942,1747.65233615153,1758.4891357421875,5681758,604.4337438301982,606.9060606338522,597.6136169604639,601.4925537109375,22438862
2020-06-22,354.95783525870985,362.9371326453157,353.1685323657417,355.4897766113281,40133602,797.1702444845414,811.0152901303186,779.90883714488,784.9209594726562,60198705,484.2614387152913,487.2896743201905,476.9703962046187,479.2765197753906,29694474,1763.1332990147575,1765.0684453185543,1736.6003140248265,1744.1688232421875,3196138,602.8140505610636,604.1781073987241,596.7612076963795,599.91552734375,7804096
2020-06-23,356.89223161101904,365.88706466627065,352.24974284370666,363.8076171875,32493320,786.6515522559022,792.83240486235,771.4129953643138,773.5706787109375,37962078,484.0517379354413,486.84703189849483,473.59267400330907,485.58917236328125,28830512,1743.3518964410985,1757.9730026273335,1728.7307902548632,1750.490478515625,4205944,593.0953775196116,617.6478273297574,590.0262887724396,614.3656616210938,12157390
2020-06-24,367.53125421633075,367.53125421633075,333.67969132798453,336.677978515625,57955780,780.3134354719743,796.8556158794696,769.4351890087056,776.69482421875,51586221,488.47770867520904,492.67065038057564,479.88220092737214,481.0235900878906,39429246,1749.3724348467176,1775.3894044406768,1747.3082575837284,1756.4249267578125,2560937,611.1686986217766,619.6085752135434,604.7748290673575,608.8242797851562,10220838
2020-06-25,334.55015636158794,343.9318870867488,327.39297463615395,339.4828186035156,69902888,776.3126312670805,786.2019827039641,770.0418905851864,772.2220458984375,39679374,476.08523670430964,488.71063839065346,469.14357755899715,479.2765197753906,70646790,1750.2323005159092,1771.7339258293723,1728.085626443042,1733.97705078125,3043931,600.8959240474334,601.5353110924012,591.2198875802998,597.1875,14945284
2020-06-26,343.931922140493,346.7367603235475,334.743639788823,337.64520263671875,34596104,777.1218971867132,787.5506408989148,771.8175772674693,782.8981323242188,30921913,484.983536770383,495.2329486906024,478.92706609025333,492.181396484375,39969138,1741.6318063766807,1833.6587709605349,1737.2884356789928,1822.3489990234375,6300722,605.4568122738649,640.7509398784986,605.2862986844485,637.8524169921875,26030458
2020-06-29,333.9214882615841,334.26000979376823,327.3929725605973,331.842041015625,27384244,776.7847199037966,782.0440358258111,771.1657900960829,774.5820922851562,25621946,483.12004435733536,504.36427022789616,483.12004435733536,501.3127746582031,46005956,1813.017161228657,1829.874520532518,1798.6541166051798,1807.5556640625,3076341,626.9401949664656,634.8685821932067,622.4218192045339,623.8284912109375,8954428
2020-06-30,335.61409423188707,342.8196535946516,334.9370511113854,339.9180908203125,47526095,780.8079767260515,782.6059869061835,762.1755284855506,766.0189208984375,30276420,500.35768280225847,502.47747040773123,492.11158731429526,496.56072998046875,35746130,1806.1364232760657,1816.3711123505777,1784.6778444329786,1790.7841796875,3071725,624.7236118446258,629.9666051973649,617.4346116478082,627.4090576171875,10411290
2020-07-01,342.62618811503546,353.74884489223496,340.0631470217947,352.1046142578125,36922617,773.166189855075,786.2021202640287,767.7944531593192,781.07763671875,28464103,496.56066585899566,510.6070293638422,494.4409353976547,505.29595947265625,34846718,1788.6773065970146,1818.134535615281,1788.5053355762147,1799.2991943359375,2503466,628.5174832067848,632.8226790261972,622.123612573959,623.95654296875,5477468
2020-07-02,353.9906350524131,358.7298480337504,349.4932189529422,350.9440002441406,50964311,786.6932867305611,797.7963678741063,783.1050776743974,794.5241088867188,28789533,507.9516847515708,517.7118998452552,505.57563863502315,507.5323791503906,36954496,1807.8569203341992,1862.0410240359379,1804.416659781708,1855.2894287109375,3758699,628.6026771769775,652.5584089646596,626.9403125365895,645.0136108398438,17263756
2020-07-03,352.6849529631178,355.1029219667265,347.9940871928723,349.15472412109375,28779044,803.302718327586,809.2605230295892,797.9768734526536,806.9586181640625,29434266,509.2094946371808,510.5139881858807,498.4941987756482,500.33441162109375,27597254,1860.8799387423696,1896.443717850164,1857.9558011273543,1891.84228515625,4185208,643.6494845542326,651.3221274164684,641.5181948702781,650.2138671875,7796572
2020-07-06,355.7799627282729,355.7799627282729,348.6711280016928,349.9768371582031,33334074,814.6766299428286,838.5978646000791,808.8542664677218,835.799560546875,47016185,516.1743812598592,521.7417100505432,512.4706389357151,513.8682861328125,35558216,1896.443997114584,1952.2621514062516,1896.443997114584,1946.499755859375,5190366,652.3452341660457,660.6998803103781,649.1909146533586,651.3222045898438,8810958
2020-07-07,351.08909039354813,365.5969040461741,350.21862747763504,363.71087646484375,46030825,839.5005827702558,841.463914285067,815.2633981823944,823.00390625,35189589,516.8498729673468,517.9213682138314,509.2327081767887,514.869873046875,24349850,1956.648379512364,1980.4721441598458,1919.7945007690462,1952.261962890625,5630055,655.9258627511214,679.4126692737071,652.6436447732398,677.025634765625,19362533
2020-07-08,365.50018326520336,366.5640955142677,355.48978583538184,356.8438720703125,46315597,823.2748204715693,828.1944614496679,807.9065609306946,811.517333984375,26204095,515.7317858963519,524.0710917307265,514.8000211521851,517.29248046875,30056350,1952.347475093562,1956.1316769576495,1898.6795051433835,1908.3980712890625,2793358,669.1397645634188,669.1397645634188,658.3128020027929,660.444091796875,8476642
2020-07-09,361.19619373080394,363.6625101179346,353.3135917735156,358.1979064941406,35144463,816.4820182311743,828.2169399112072,806.2139095305935,823.364990234375,36418942,520.8565005604632,526.3073016553748,515.8482649781512,524.0943603515625,20114484,1917.0850414740562,1930.416050062144,1884.4456140553605,1895.884521484375,3443998,664.9624556105299,673.4876152978444,660.6998757668727,666.4117431640625,6854166
2020-07-10,352.92669203557705,356.1184283071006,347.2202920253128,348.5260009765625,27864858,825.2833506758969,850.6037702244128,823.3650864259226,847.6474609375,43759967,520.809936002207,521.7882776487165,512.2610055058834,514.8466186523438,17562978,1896.6587679970419,1935.0177596185138,1871.5018610867535,1911.365966796875,9610320,659.4211240508266,673.4024072228784,659.4211240508266,666.5396118164062,5206452
2020-07-13,352.15299748458744,354.9578355131911,340.9336158539506,341.9975280761719,32379935,859.066414273634,879.0835514065949,857.5544142629645,873.3515014648438,69608392,517.0828949579333,518.5271190457034,499.09984541991827,503.26947021484375,29922114,1909.3443603515625,1930.8029407844751,1900.7437100797085,1909.3443603515625,2963503,671.7826044173664,686.573736125106,670.1201878195426,679.4978637695312,10804688
2020-07-14,339.9664480611203,340.8852881056128,329.424108917804,334.211669921875,34031256,872.9001111198423,876.3754426124376,851.8223070969156,865.2272338867188,67331128,495.0465888952955,497.98167053833555,489.1764824796212,493.2995300292969,26612674,1900.744325707285,1925.686219574032,1862.0413869485394,1868.018798828125,2976738,676.0025698700881,687.4689204303594,666.1133530900535,667.733154296875,8961822
2020-07-15,338.0320666243409,345.0925243067149,332.47073791735966,334.4534606933594,30442553,874.6829238098223,893.1203699369507,811.5173183412455,832.2791137695312,139669773,498.58733448729606,502.68712246034585,489.22310938181124,490.6440734863281,20974394,1879.2422175869126,1943.7470991974474,1875.8880477338962,1921.29931640625,5569321,681.1602375739893,723.3171613073787,677.5796602113422,708.3981323242188,30060599
2020-07-16,336.5329231799516,337.1615891904671,329.81095783403026,333.3411865234375,35535437,833.6331798351821,843.5627758296462,818.0392246836387,832.0083618164062,60961724,490.8770419123388,496.39773742562676,481.76901750610534,495.0234069824219,23662456,1934.3158571725724,2011.0333755720194,1913.7142706804193,1926.3424072265625,8582118,767.3497047696087,814.5791165365476,762.3625065021536,776.6421508789062,90432109
2020-07-17,334.64689729031846,344.3187729345473,334.11495593637466,342.1909484863281,27511781,832.7304085156393,866.5812371594936,829.5709675982371,862.8350830078125,49726765,493.3927539688706,514.3341440608671,493.0433421862205,511.74847412109375,28405738,1928.2812285895077,1934.2289050171134,1887.8106387245455,1897.033935546875,4509135,776.6421203051116,784.2295339513297,760.5722136017504,769.9498901367188,31682878
2020-07-20,346.25314305833547,354.3291650077728,343.59337729461924,351.0890808105469,36312529,865.5882812630414,871.997357955958,857.3963818411495,866.5360717773438,36592938,528.7764287251832,537.1157335566912,523.7216169700401,527.8679809570312,65124096,1897.249710401592,1919.575281606094,1888.4574094443224,1903.1973876953125,2952646,774.5107742110097,805.6276077373739,773.0188712337183,796.5056762695312,18421053
2020-07-21,358.8265848234822,367.43454820576073,357.9077448348309,366.3706359863281,45559912,875.1569121232839,892.3079949125722,874.0285529843062,889.84814453125,42173371,536.7197704521928,539.468430751152,528.3105714998238,530.4303588867188,47512422,1922.247665492075,1929.7038334683116,1897.3790408871669,1917.9808349609375,2665286,805.6276173282375,809.6344529216389,792.1578749795978,798.5943603515625,12877784
2020-07-22,374.2048913391625,376.71958510188074,362.9855088321132,368.59521484375,45500191,895.0159382684053,907.2022513326309,884.950961621849,904.4942016601562,59771457,530.407125742883,533.2024202132012,520.6469119655198,524.7466430664062,24718012,1923.109713519894,1923.109713519894,1882.768329165536,1888.5867919921875,2861534,800.4698020313803,800.512417419017,775.7894567106554,782.5243530273438,14354201
2020-07-23,369.9975722710928,382.66773462817645,366.41899617325214,379.3793029785156,37838027,904.4716140026857,938.6609588483409,898.7846915588252,928.7765502929688,58333751,524.1176467729714,532.9228346128382,520.0411761869593,526.6334228515625,20149122,1888.58689213627,1888.58689213627,1864.4941868735057,1871.5625,2265766,780.606376469087,780.7342226621627,767.8186351543536,774.0419921875,13051307
2020-07-24,375.55890520951584,375.945803833583,359.9388325399852,369.2721862792969,52980980,928.8668185460966,976.2579590026274,928.776564146926,968.65283203125,120597372,523.1393945453956,523.1393945453956,513.053028513143,521.3690185546875,19598440,1857.1666825945404,1864.4936339995315,1831.8241348552292,1859.6663818359375,3665100,770.0350319220125,789.2166407991177,770.0350319220125,786.7443237304688,18209580
2020-07-27,372.3672268280923,373.14096510332377,344.8991048302517,346.73675537109375,73275058,983.3892613715004,992.4161339989756,960.4158156178775,973.1888427734375,80304827,512.4007703748848,513.8683113780161,500.98665103783907,502.9200744628906,37970094,1866.2182191541526,1909.3179470791908,1864.9252273164016,1902.2496337890625,4248480,785.6361453920682,812.2772716127954,783.1638800988545,808.56884765625,16827870
2020-07-28,349.25147245009487,350.84732619736855,331.9388191143795,340.5467834472656,125939354,973.1888006028569,990.2496273324197,970.6838232619775,982.8927001953125,55114422,502.68705675581344,509.86165633567697,493.6023509108289,506.2510681152344,35596450,1909.317958454818,1999.827387636649,1909.317958454818,1990.991943359375,8092319,806.4800376334346,824.8517447859435,802.3879717392343,820.8449096679688,15818463
2020-07-29,341.6106351753123,345.914601820029,336.7746976984037,339.5311584472656,50194622,982.9830381867582,985.1945694094204,934.4860429521891,946.311279296875,72663399,503.6187833547734,507.1129007230998,491.7621011664126,495.9783020019531,33592086,1975.6912742347954,2018.7909966221164,1936.08267145042,1961.9425048828125,6090431,812.6609373858569,818.4154208134515,804.4341365611746,813.42822265625,11152710
2020-07-30,341.80406451074566,342.9647013441066,329.2306267196255,333.63134765625,40820253,947.372003332624,965.7416994124951,935.1856889845394,951.8177490234375,72857444,500.3576819247292,504.85345831796695,487.63907005501545,489.4793395996094,26956266,1970.4333070556856,2032.5831998476572,1958.667165332417,1964.9166259765625,7098496,820.1203626343344,829.1996785226145,817.3496857335426,819.6514892578125,12492320
2020-07-31,335.08213175659023,341.4171982750352,330.826483009307,335.4206237792969,37345191,954.3678150249528,960.9122737981927,926.5198556854664,932.9740600585938,74958061,492.76378674190425,492.76378674190425,475.2233316206492,481.1633605957031,37726696,1985.30270312431,2012.5849574429574,1945.9095934956902,1966.5543212890625,4723290,826.3011335447954,840.9644191611527,812.7034929291409,823.5304565429688,12704346
2020-08-03,335.42062552679175,337.88697145221033,329.32735585923274,331.98712158203125,32119883,925.8428264432459,928.4154946857375,904.0879942280135,906.7509765625,46715383,477.97203952529856,478.4379219389381,462.6212367440412,466.8141784667969,31783542,1974.3548896888215,1985.9057400885154,1922.8507279853316,1943.064453125,4012337,818.4154230331327,823.0190306010745,807.7163568157961,815.7726440429688,8479792
2020-08-04,335.6140685339599,341.6106429482595,332.90595529175914,339.4828186035156,30811518,911.9865832893145,978.0633706821992,902.8017056351508,970.6613159179688,92041055,469.6094535260348,494.3245372955837,467.28004155417955,485.2864074707031,60306168,1948.0642023664232,1956.4255059576083,1917.9806819828461,1939.228759765625,2927928,818.7988450775873,827.537132396424,801.8337591281294,809.7621459960938,11133170
2020-08-05,341.80410109370257,348.18754532796,339.2410597882832,340.64349365234375,37057881,978.9661424351585,991.1523973893704,956.0829496096318,959.7614135742188,74549993,488.2214234354095,491.8786456601499,475.2000335008773,478.71746826171875,33221360,1948.1079992981024,1982.587786896299,1942.074036468418,1947.677001953125,3800641,811.5951206763939,819.2251482364996,799.9156426717367,805.3717651367188,9614176
2020-08-06,341.8524637482152,351.81448406791026,337.1615980573985,346.9785461425781,48021824,973.549911434821,978.3792977984335,951.3437476637285,963.214111328125,49322975,483.120008013687,491.5058905057279,478.11177263649597,484.84375,33646888,1961.037357766223,1999.3961104785733,1952.7191955706671,1989.5694580078125,4748047,812.8740289289736,830.6916346449389,803.4963526644548,827.6651611328125,10976491
2020-08-07,347.6555848258986,347.8490046307121,341.56228540793796,346.2048034667969,28510964,961.2733960409245,973.911042177792,956.9405280202135,968.7882690429688,32984416,482.11833815012153,487.87197379408576,475.4795146677619,486.311279296875,24836784,1989.4831247445954,2006.7230131739248,1971.3812418937998,1978.5789794921875,3165491,826.4716940391913,826.4716940391913,809.0377304319395,810.6575317382812,8010948
2020-08-10,347.7039348244234,352.9751189390991,345.62448743177777,351.62103271484375,22856010,974.4978239673667,977.1607467636378,951.4792497470256,956.7825317382812,26958997,486.38121036258593,495.6988580706814,486.2880566336683,489.4793395996094,22172854,1998.1029011858275,2004.136861629443,1961.9422803311566,1967.7607421875,2929353,808.9523932066882,815.6872378870407,805.8833046142795,811.041015625,5716319
